url,source_page,file,bytes,content_type
https://journal.uod.ac/index.php/uodjournal/article/download/3188/1789/,https://journal.uod.ac/index.php/uodjournal/article/view/3188/1789,article_3188_1789_4f7d6ff6.pdf,296608,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3189/1788/,https://journal.uod.ac/index.php/uodjournal/article/view/3189/1788,article_3189_1788_a706b1fd.pdf,343380,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2791/1496/,https://journal.uod.ac/index.php/uodjournal/article/view/2791/1496,article_2791_1496_b648c1c8.pdf,1097802,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2792/1497/,https://journal.uod.ac/index.php/uodjournal/article/view/2792/1497,article_2792_1497_6a1fc709.pdf,972665,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2793/1498/,https://journal.uod.ac/index.php/uodjournal/article/view/2793/1498,article_2793_1498_48a0b29e.pdf,1452290,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2795/1499/,https://journal.uod.ac/index.php/uodjournal/article/view/2795/1499,article_2795_1499_0b68da6a.pdf,829173,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2796/1500/,https://journal.uod.ac/index.php/uodjournal/article/view/2796/1500,article_2796_1500_93d851d0.pdf,1375488,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2797/1501/,https://journal.uod.ac/index.php/uodjournal/article/view/2797/1501,article_2797_1501_2ddd861a.pdf,1619881,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2799/1503/,https://journal.uod.ac/index.php/uodjournal/article/view/2799/1503,article_2799_1503_795063b2.pdf,2456222,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2800/1505/,https://journal.uod.ac/index.php/uodjournal/article/view/2800/1505,article_2800_1505_81c0805a.pdf,1377512,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2805/1506/,https://journal.uod.ac/index.php/uodjournal/article/view/2805/1506,article_2805_1506_664efdcd.pdf,750406,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2806/1507/,https://journal.uod.ac/index.php/uodjournal/article/view/2806/1507,article_2806_1507_2361855e.pdf,1444514,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2807/1559/,https://journal.uod.ac/index.php/uodjournal/article/view/2807/1559,article_2807_1559_01fbd6a3.pdf,2006306,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2809/1509/,https://journal.uod.ac/index.php/uodjournal/article/view/2809/1509,article_2809_1509_57a42992.pdf,1312446,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2810/1510/,https://journal.uod.ac/index.php/uodjournal/article/view/2810/1510,article_2810_1510_53ee985c.pdf,2286801,application/pdf
