url,status,depth,content_type,title
https://zcks.uoz.edu.krd/?p=4182,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4187,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4192,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4198,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4222,200,6,text/html,شنگال د ناڤبەرا پاراستنا دیرۆکێ و ئالنگارییێن پاشەڕۆژێدا - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4337,200,6,text/html,شنگال د ناڤبەرا پاراستنا دیرۆکێ و ئالنگارییێن پاشەڕۆژێدا - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4397,200,5,text/html,بهایێ زارۆکی د ئەدەبیاتا کوردیدا - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4410,200,5,text/html,به‌رخوه‌دانا كه‌لا د‌م دم - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4424,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4426,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4428,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4432,404,5,text/html,
https://zcks.uoz.edu.krd/?p=4434,404,5,text/html,
https://zcks.uoz.edu.krd/?p=4436,404,5,text/html,
https://zcks.uoz.edu.krd/?p=4438,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4440,404,5,text/html,
https://zcks.uoz.edu.krd/?p=4442,404,5,text/html,
https://zcks.uoz.edu.krd/?p=4444,200,5,text/html,بهايێ زارۆكى د ئەدەبياتا كورديدا - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4459,200,5,text/html,بەرخوەدانا كەلا دم دم - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4471,200,4,text/html,الخطاب الديني بين الأصالة والمعاصرة - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4489,200,5,text/html,داخوازنامە - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4528,200,5,text/html,الخطاب الديني بين الأصالة والمعاصرة - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4550,200,4,text/html,الشعراء الأكاديميون – التجربة الإبداعية - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4559,200,5,text/html,بەھدينان گەنجينەيا ديوانێن كلاسيك - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4582,200,5,text/html,پێشاندانا ٣٦ دیوانێن کلاسیکیێن بەهدینان ل فاکۆلتییا زانستێن مرۆڤایەتی-زانکۆیا زاخۆ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4590,200,4,text/html,الشعراء الأكاديميون – التجربة الإبداعية - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4775,200,2,text/html,ئەرشیڤ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4928,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4932,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4940,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4944,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4948,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4952,404,3,text/html,
https://zcks.uoz.edu.krd/?p=5287,200,5,text/html,"ڕێوڕەسمێن بەلاڤکرنا پەرتووکا ""فەرهەنگا دیرۆک و شارستانییا زاخۆ"" - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی"
https://zcks.uoz.edu.krd/?p=5295,200,5,text/html,فەرهەنگا ديرۆك و شارستانييا زاخۆ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5307,200,5,text/html,"د.عەبدولرەحمان مزووری ""ژیان و سەربوورا شیعری"" - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی"
https://zcks.uoz.edu.krd/?p=5310,200,4,text/html,چالاکیێن وەرزی - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5313,200,4,text/html,ئێکەتییا نڤیسەرێن کورد - تایێ دهۆك، وەرارەکا بەردەوام - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5343,200,3,text/html,"ئێکەتییا نڤیسەرێن کورد – تایێ دهۆك, وەرارەکا بەردەوام - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی"
https://zcks.uoz.edu.krd/?p=5355,200,3,text/html,عەبدولرەحمان مزوورى - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5373,200,2,text/html,چالاكييەكا تايبەت ژلايێ سەنتەرێ مەڤه ژبۆ هەلبەستڤانێ كورد د. عەبدولرەحمان مزوورى هاتەسازكرن - ڤیدیوو - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5380,200,2,text/html,یوتیوب - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5422,200,1,text/html,بورهان زێباری و جیهانا هەلبەستا ئەوی - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
